         28691456 function calls (27889897 primitive calls) in 90.623 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:140(__getitem__)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\patches.py:216(get_data_transform)
      208    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\ipykernel\pylab\backend_inline.py:197(_is_transparent)
       16    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      176    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:576(get_window_extent)
      208    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\lines.py:602(get_markevery)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:64(<listcomp>)
       42    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\_pylab_helpers.py:100(get_active)
      160    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\cycler.py:371(<genexpr>)
       75    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:3363(dtype)
      242    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:635(flipy)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:2326(<listcomp>)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(nanmax)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:697(set_clip_box)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\copy.py:258(_reconstruct)
      208    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\markers.py:283(get_joinstyle)
       80    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\inspect.py:72(isclass)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:337(p1)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:2461(get_minpos)
       50    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:145(current_key_axes)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:2342(masked_invalid)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:288(end_group)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:543(set_constrained_layout_pads)
      104    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:78(<listcomp>)
      208    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\lines.py:896(get_drawstyle)
      144    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:1855(get_label_position)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:305(minimum_fill_value)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:210(_recursive_fill_value)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:2153(get_minpos)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:1437(_reshape_2D)
       56    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:85(__hash__)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:1335(make_mask_descr)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\lib\nanfunctions.py:345(nanmax)
      208    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\markers.py:318(get_path)
      208    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\markers.py:286(get_capstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:508(transformed)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\jupyter_client\session.py:517(msg_id)
      240    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\ticker.py:299(_set_locator)
       24    0.000    0.000    0.000    0.000 {method 'copy' of '_hashlib.HASH' objects}
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\json\encoder.py:104(__init__)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\mathtext.py:3333(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:1696(sanitize_sequence)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\traitlets\config\configurable.py:381(instance)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:70(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:934(get_facecolor)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:1254(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\hmac.py:111(_current)
      270    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:1273(depth)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\_pylab_helpers.py:86(get_all_fig_managers)
      170    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       60    0.000    0.000    0.000    0.000 {built-in method math.copysign}
      160    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\ticker.py:1654(tick_values)
       88    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\core\formatters.py:359(_check_return)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:3593(_get_data)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\ipykernel\zmqshell.py:87(_hooks)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\ipython_genutils\py3compat.py:188(iteritems)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:1321(_replace_dtype_fields)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:2616(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:1878(add_image)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:474(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\rcsetup.py:118(validate_bool)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:82(get)
      128    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\ticker.py:560(set_useMathText)
      140    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:370(<dictcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:160(__contains__)
      140    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:381(<dictcomp>)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(searchsorted)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\types.py:171(__get__)
      140    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:359(<dictcomp>)
      134    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\lib\function_base.py:1137(_diff_dispatcher)
        8    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\warnings.py:477(__exit__)
       71    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2500(_get_axis_list)
      177    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\shape_base.py:79(_atleast_2d_dispatcher)
       40    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:1536(have_units)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(min_scalar_type)
       35    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:3379(shape)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:157(__call__)
        8    0.000    0.000    0.000    0.000 {method 'replace' of 'datetime.datetime' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:292(_scalar_fill_value)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:3623(fill_value)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\lines.py:746(_is_sorted)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\threading.py:258(_acquire_restore)
       48    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:1388(get_major_locator)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\text.py:526(_update_clip_properties)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:1676(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\_pylab_helpers.py:110(set_active)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_axes.py:6702(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:356(maximum_fill_value)
       96    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:1502(_update_axisinfo)
      104    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:80(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\numeric.py:1786(isscalar)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:216(text)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:1675(<genexpr>)
        8    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\fromnumeric.py:1274(searchsorted)
       64    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:909(get_axes_locator)
       35    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:1368(getmask)
      128    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\scale.py:31(__init__)
      134    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\shape_base.py:21(_atleast_1d_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:306(<dictcomp>)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\warnings.py:437(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\jupyter_client\session.py:748(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\encodings\cp1250.py:11(encode)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\threading.py:246(__enter__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:31(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\numerictypes.py:438(__getitem__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:225(_get_dtype_of)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:930(get_edgecolor)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:439(_check_fill_value)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:317(y1)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:307(x1)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\__init__.py:1340(is_interactive)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\threading.py:249(__exit__)
       64    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:1219(get_aspect)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:466(__init__)
       97    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:1948(_get_output_canvas)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:662(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:913(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\pyplot.py:618(get_fignums)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\jupyter_client\session.py:230(extract_header)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:100(_entry_from_axes)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\__init__.py:1320(get_backend)
        5    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.is_sorted}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\lib\histograms.py:307(_get_outer_edges)
        8    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
       25    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:942(minposy)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:401(_in_deferred_types)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:3027(set_axis_on)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cm.py:193(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:496(remove)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:297(flush)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2417(<listcomp>)
       63    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       60    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:1171(mouseover)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\core\formatters.py:940(_check_return)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\projections\__init__.py:48(get_projection_class)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\threading.py:261(_is_owned)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\numeric.py:159(ones)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:3557(shrink_mask)
       23    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:938(minposx)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2416(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:235(default_fill_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\pyplot.py:3054(sci)
       46    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axis.py:1462(<dictcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\threading.py:255(_release_save)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\lib\pretty.py:102(_safe_getattr)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:1551(_shrink_mask)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:715(clear)
       61    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\multiarray.py:469(can_cast)
        1    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
       68    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\multiarray.py:635(result_type)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\container.py:123(__init__)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1265(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:246(changed)
        8    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\core\displaypub.py:43(_validate_data)
       54    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       60    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:352(is_transform_set)
        8    0.000    0.000    0.000    0.000 {built-in method utcnow}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2012(add_container)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\traitlets\config\configurable.py:426(initialized)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:504(get_constrained_layout)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(size)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:3462(mask)
      120    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:1289(_replace_dtype_fields_recursive)
      104    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\inspect.py:2539(kind)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\patches.py:741(_update_x1)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:427(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:1225(__init__)
       52    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\numeric.py:2163(_isclose_dispatcher)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\jupyter_client\jsonutil.py:33(_ensure_tzinfo)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_axes.py:6722(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\lib\histograms.py:286(_ravel_and_check_weights)
        8    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\copyreg.py:90(__newobj__)
       48    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\scale.py:60(limit_range_for_scale)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cm.py:413(changed)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:398(_repr_html_)
       60    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\numerictypes.py:239(obj2sctype)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\ipykernel\jsonutil.py:49(encode_images)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:2082(__init__)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\patches.py:773(get_width)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:76(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:482(get_tight_layout)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\container.py:49(set_label)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:2509(notify_axes_change)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\patches.py:246(get_facecolor)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\container.py:20(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\weakref.py:73(__eq__)
        8    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\_pylab_helpers.py:30(get_fig_manager)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:235(set_alpha)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backends\backend_agg.py:270(option_image_nocomposite)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:144(_normalize)
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(bincount)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:53(get_geometry)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\widgets.py:33(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:910(get_extent)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:227(get_next_color)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:2034(add_axobserver)
